Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
MGMT,450,Personnel and Human Resources Management,02,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,E Cattaneo
MGMT,450,Personnel and Human Resources Management,03,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,E Cattaneo
MGMT,450,Personnel and Human Resources Management,04,18167,3,ARRGT,ARR ARR,Mar 07--May 01,R Moser
MGMT,455,Recruiting and Hiring Human Capital,01,17726,3,ARRGT,ARR ARR,Jan 10--Feb 27,W Larson
MGMT,456,[M] Evaluating and Rewarding Employees,01,17741,3,ARRGT,ARR ARR,Mar 07--May 01,W Larson
MGMT,456,[M] Evaluating and Rewarding Employees,02,17742,3,ARRGT,ARR ARR,Mar 07--May 01,W Larson
MGMT,483,[M] Management of Innovation and Change,01,17402,3,ARRGT,ARR ARR,Jan 10--Feb 27,A Titi Amayah
MGMT,483,[M] Management of Innovation and Change,02,17728,3,ARRGT,ARR ARR,Jan 10--Feb 27,A Titi Amayah
MGMT,483,[M] Management of Innovation and Change,03,18281,3,ARRGT,ARR ARR,Jan 10--Feb 27,A Titi Amayah
MGMT,491,[CAPS] Strategic Management,01,17332,3,ARRGT,ARR ARR,Jan 10--Feb 27,D Miller
MGMT,491,[CAPS] Strategic Management,02,17558,3,ARRGT,ARR ARR,Jan 10--Feb 27,D Miller
MGMT,593,Managerial Leadership and Productivity,01,"",3,ARRGT,ARR ARR,Jan 10--Feb 13,W Larson
MGMT,593,Managerial Leadership and Productivity,02,"",3,ARRGT,ARR ARR,Jan 10--Feb 13,W Larson
MGMT,593,Managerial Leadership and Productivity,03,"",3,ARRGT,ARR ARR,Jan 10--Feb 13,W Larson
MGMT,593,Managerial Leadership and Productivity,04,"",3,ARRGT,ARR ARR,Jan 10--Feb 13,W Larson
MGMT,593,Managerial Leadership and Productivity,05,"",3,ARRGT,ARR ARR,Jan 10--Feb 13,W Larson
MGTOP,215,Business Statistics,01,17329,4,ARRGT,ARR ARR,Jan 10--Feb 27,S Ahn
MGTOP,215,Business Statistics,02,17644,4,ARRGT,ARR ARR,Jan 10--Feb 27,S Ahn
MGTOP,215,Business Statistics,01 Lab,17330,0,ARRGT,ARR ARR,Jan 10--Feb 27,S Ahn
MGTOP,215,Business Statistics,02 Lab,17661,0,ARRGT,ARR ARR,Jan 10--Feb 27,S Ahn
MGTOP,340,Operations Management,01,17724,3,ARRGT,ARR ARR,Mar 07--May 01,T Almutairi
MGTOP,340,Operations Management,02,17725,3,ARRGT,ARR ARR,Mar 07--May 01,T Almutairi
MGTOP,340,Operations Management,03,17816,3,ARRGT,ARR ARR,Mar 07--May 01,T Almutairi
MGTOP,581,Operations Management,01,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MGTOP,581,Operations Management,02,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MGTOP,581,Operations Management,03,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MGTOP,581,Operations Management,04,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MGTOP,581,Operations Management,05,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MGTOP,581,Operations Management,06,"",3,ARRGT,ARR ARR,Feb 21--Mar 27,J Hu
MIS,250,Managing Information Technology,01,17774,3,ARRGT,ARR ARR,Mar 07--May 01,J Sarabadani
MIS,250,Managing Information Technology,02,17814,3,ARRGT,ARR ARR,Mar 07--May 01,J Sarabadani
MIS,250,Managing Information Technology,03,17815,3,ARRGT,ARR ARR,Mar 07--May 01,J Sarabadani
MIS,250,Managing Information Technology,04,18011,3,ARRGT,ARR ARR,Mar 07--May 01,J Sarabadani
MIS,322,[M] Enterprise Business Process Analysis,01,25850,3,ARRGT,ARR ARR,Jan 10--Feb 27,J Barnett
MIS,322,[M] Enterprise Business Process Analysis,02,25851,3,ARRGT,ARR ARR,Jan 10--Feb 27,J Barnett
MIS,420,Business Intelligence,01,17266,3,ARRGT,ARR ARR,Mar 07--May 01,M Featherman
MIS,420,Business Intelligence,02,18000,3,ARRGT,ARR ARR,Mar 07--May 01,M Featherman
MKTG,360,Marketing,01,17743,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
MKTG,360,Marketing,02,17744,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
MKTG,360,Marketing,03,17745,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
MKTG,360,Marketing,04,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,P Ossola
MKTG,360,Marketing,05,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,P Ossola
MKTG,360,Marketing,06,18168,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
MKTG,368,Marketing Research,01,17649,3,ARRGT,ARR ARR,Jan 10--Feb 27,K Rieger
MKTG,368,Marketing Research,02,18285,3,ARRGT,ARR ARR,Jan 10--Feb 27,K Rieger
MKTG,506,Marketing Strategy,01,"",3,ARRGT,ARR ARR,Mar 28--May 01,S Silverman
MKTG,506,Marketing Strategy,02,"",3,ARRGT,ARR ARR,Mar 28--May 01,S Silverman
MKTG,506,Marketing Strategy,03,"",3,ARRGT,ARR ARR,Mar 28--May 01,S Silverman
MKTG,506,Marketing Strategy,04,"",3,ARRGT,ARR ARR,Mar 28--May 01,S Silverman
MKTG,506,Marketing Strategy,05,"",3,ARRGT,ARR ARR,Mar 28--May 01,""
MKTG,506,Marketing Strategy,07,17508,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,08,17509,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,09,17510,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,10,17511,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,11,17512,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,12,17513,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,13,17514,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,14,17515,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,15,25852,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,16,25853,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
MKTG,506,Marketing Strategy,17,25854,3,ARRGT,ARR ARR,Mar 07--Apr 24,S Silverman
